feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Merdimonas.sp..HK63	rec.TRT.combined	VE303 Dosed Good	0.0789251339192241	0.0990606741584209	202	202	0.427783315137727	0.848195951800249
Streptococcus.equinus	rec.TRT.combined	VE303 Dosed Good	0.183831783435144	0.230891647910158	202	202	0.428585785168909	0.848195951800249
Peptoniphilus.lacrimalis	Abx.group_joined	Vanco_Metro	0.120988421787059	0.152299717644965	202	202	0.429483724283194	0.849083931898784
Bacteroides.ovatus.CAG.22	rec.TRT.combined	VE303 Dosed Good	0.123742775970567	0.156534985785533	202	202	0.430184284872717	0.849580249121666
Acidaminococcus.intestini.CAG.325	Abx.group_joined	Vanco_Metro	0.255451383874537	0.325989264670663	202	202	0.435815510618399	0.850449342099627
Anaerobutyricum.hallii	Abx.group_joined	Vanco_Metro	-0.106104359241551	0.134933965179737	202	202	0.434149777467343	0.850449342099627
Bacteroides.dorei	VE303	VE303	0.100485521423578	0.129169527288118	202	202	0.437835162896339	0.850449342099627
Bacteroides.intestinalis	rec.TRT.combined	VE303 Dosed Good	0.258626742579027	0.332039464802742	202	202	0.438567292884945	0.850449342099627
Bifidobacterium.pseudocatenulatum	rec.TRT.combined	VE303 Dosed Good	0.110820271088045	0.14148273771029	202	202	0.435541757602458	0.850449342099627
Clostridium.paraputrificum	Abx.group_joined	Vanco_Metro	0.144784097248145	0.184267152410655	202	202	0.43460115269429	0.850449342099627
Clostridium.sp..CAG.58	rec.TRT.combined	VE303 Dosed Good	0.186810713978652	0.238474544532946	202	202	0.435689303688948	0.850449342099627
Escherichia.marmotae	rec.TRT.combined	Placebo Bad	-0.458408863891991	0.588511432898536	202	202	0.438763385425624	0.850449342099627
Eubacterium.hallii	VE303	VE303	0.0578995072683709	0.074247308884414	202	202	0.436685452559444	0.850449342099627
Fusicatenibacter.saccharivorans	rec.TRT.combined	Placebo Bad	0.464657319258168	0.595120785878143	202	202	0.436960775948771	0.850449342099627
Lactobacillus.vaginalis	VE303	VE303	-0.0368413799303493	0.0469527415303166	202	202	0.434029678199627	0.850449342099627
Negativibacillus.massiliensis	Abx.group_joined	Vanco_Metro	0.131421148516732	0.167668741294484	202	202	0.435972316283533	0.850449342099627
Prevotella.copri.CAG.164	rec.TRT.combined	VE303 Dosed Good	0.33701150004065	0.43233004642938	202	202	0.437885696131996	0.850449342099627
Proteus.mirabilis	rec.TRT.combined	Placebo Good	0.773208379803661	0.993535064650858	202	202	0.438920180249574	0.850449342099627
Provencibacterium.massiliense	rec.TRT.combined	Placebo Good	0.233077647472358	0.29960089288425	202	202	0.439173840153035	0.850449342099627
Ruthenibacterium.sp..VE800.03	VE303	VE303	0.0939434554309593	0.120090729369278	202	202	0.43523159339824	0.850449342099627
Sellimonas.intestinalis	rec.TRT.combined	Placebo Bad	0.450178094597476	0.571611499715286	202	202	0.433046844769442	0.850449342099627
Streptococcus.pasteurianus	rec.TRT.combined	VE303 Dosed Good	0.165333696091086	0.209874679891343	202	202	0.433463885352218	0.850449342099627
Sutterella.sp..AM11.39	rec.TRT.combined	VE303 Dosed Good	0.191108674041802	0.242834613370773	202	202	0.433742649063891	0.850449342099627
Ruminococcus.sp..HK31	rec.TRT.combined	Placebo Bad	0.339094380545064	0.437728942012521	202	202	0.440559450501247	0.852259325944071
uncultured.Roseburia.sp.	rec.TRT.combined	VE303 Dosed Good	0.0881070753941012	0.114022254721299	202	202	0.441725217943158	0.853640758601809
Bacteroides.eggerthii.CAG.109	Abx.group_joined	Vanco_Metro	0.0565423815538723	0.0739169895076059	202	202	0.445224743668699	0.855349376906217
Citrobacter.farmeri	rec.TRT.combined	Placebo Good	-0.377436257034681	0.491824329378625	202	202	0.444981554520082	0.855349376906217
Lachnoclostridium.sp..HK36	rec.TRT.combined	Placebo Good	0.346605514581946	0.452017366141897	202	202	0.445158485630934	0.855349376906217
Ruminococcus.sp..AF21.42	VE303	VE303	-0.0242823261882556	0.0316123556756404	202	202	0.443335775574223	0.855349376906217
Selenomonas.sp..oral.taxon.149	rec.TRT.combined	VE303 Dosed Good	0.355909783966069	0.46252411390055	202	202	0.443945510072597	0.855349376906217
Streptococcus.mutans	rec.TRT.combined	VE303 Dosed Good	0.266688351333434	0.347541429269027	202	202	0.445324754960697	0.855349376906217
Lachnospiraceae.bacterium.5_1_57FAA	rec.TRT.combined	VE303 Dosed Good	0.218983446443524	0.286631143455929	202	202	0.447204593759856	0.858088002239723
Lachnospiraceae.bacterium.1_1_57FAA	Abx.group_joined	Vanco_Metro	0.114967722850162	0.150751003437007	202	202	0.448083382731147	0.858193917684847
Ruminococcus.gnavus	rec.TRT.combined	VE303 Dosed Good	0.28213291765885	0.370312530765729	202	202	0.448167934790976	0.858193917684847
Blautia.hominis	rec.TRT.combined	Placebo Bad	0.459528117003166	0.603989290665703	202	202	0.448828015957903	0.858588006235259
Lactobacillus.paragasseri	Abx.group_joined	Vanco_Metro	-0.324305510953693	0.427427874494378	202	202	0.450485442219151	0.860887245494635
Alistipes.shahii	rec.TRT.combined	Placebo Bad	-0.385327441662499	0.508533768815705	202	202	0.451101334746222	0.861193457242788
Lactobacillus.ruminis	rec.TRT.combined	VE303 Dosed Good	0.146716806521053	0.194307475149084	202	202	0.452278178675848	0.862568877595715
Eubacterium.hallii	Abx.group_joined	Vanco_Metro	-0.175655833923304	0.232705341836697	202	202	0.452739098802577	0.862577516871846
Enterobacter.cloacae	Abx.group_joined	Vanco_Metro	-0.410901469180584	0.547283815976905	202	202	0.455617468544156	0.866314904978325
Intestinimonas.massiliensis	rec.TRT.combined	VE303 Dosed Good	0.155079751987259	0.207324982103748	202	202	0.455354775685438	0.866314904978325
Anaerostipes.caccae	rec.TRT.combined	Placebo Good	0.515691137128428	0.694167389007503	202	202	0.459490644807229	0.867751498709199
Bacteroides.sp..HI16	VE303	VE303	-0.0418690003677968	0.0564619591746966	202	202	0.459477377098167	0.867751498709199
Bifidobacterium.adolescentis	rec.TRT.combined	VE303 Dosed Good	0.130214609074649	0.175116505403505	202	202	0.458015929053122	0.867751498709199
Clostridium.sp..CAG.58	VE303	VE303	0.0340657730393884	0.0459380772006317	202	202	0.459586904871909	0.867751498709199
Eubacterium.sp..CAG.202	Abx.group_joined	Vanco_Metro	0.081760938560649	0.109724793948823	202	202	0.458532028411692	0.867751498709199
Fusobacterium.sp..HF35_ig2	rec.TRT.combined	VE303 Dosed Good	-0.463874934343421	0.62400723034092	202	202	0.45958638562187	0.867751498709199
Monoglobus.pectinilyticus	rec.TRT.combined	VE303 Dosed Good	0.0780330177540507	0.104530036337881	202	202	0.457380152013422	0.867751498709199
Bacteroides.caccae	rec.TRT.combined	VE303 Dosed Good	0.380001566073723	0.512262846358739	202	202	0.46033690465223	0.868300149493727
Citrobacter.amalonaticus	rec.TRT.combined	VE303 Dosed Good	0.574150921814254	0.780551876921831	202	202	0.464144374724709	0.874017909197941
Dakarella.massiliensis	rec.TRT.combined	Placebo Good	0.354489875360491	0.481886302429285	202	202	0.464293111552769	0.874017909197941
Bacteroides.cellulosilyticus	rec.TRT.combined	Placebo Good	-0.297965022301447	0.406165563429106	202	202	0.465336315344086	0.874611165723268
Bacteroides.ovatus.CAG.22	Abx.group_joined	Vanco_Metro	-0.0949564672106323	0.129864905715854	202	202	0.46553377392466	0.874611165723268
Streptococcus.thermophilus	rec.TRT.combined	Placebo Bad	0.788801060787654	1.07830884956888	202	202	0.466774504334322	0.876071313993911
Anaerostipes.hadrus	rec.TRT.combined	VE303 Dosed Good	-0.0856965994662537	0.117367255694745	202	202	0.467405785105262	0.876385847072367
Anaerotruncus.massiliensis	Abx.group_joined	Vanco_Metro	0.0536345611470029	0.0743504471787338	202	202	0.471538385168963	0.878122113857728
Bacteroides.cellulosilyticus	rec.TRT.combined	Placebo Bad	-0.32134222238797	0.44276243128953	202	202	0.470087452756276	0.878122113857728
Bacteroides.salyersiae	VE303	VE303	0.0256659637104097	0.0361042945381185	202	202	0.478411666359741	0.878122113857728
Cloacibacillus.evryensis	rec.TRT.combined	VE303 Dosed Good	0.250519236514402	0.349647886131664	202	202	0.476001960498587	0.878122113857728
Clostridia.bacterium.UC5.1.2H11	rec.TRT.combined	Placebo Good	-0.285705138680053	0.400014591760607	202	202	0.47704950339465	0.878122113857728
Clostridium.sp..CAG.568	rec.TRT.combined	VE303 Dosed Good	0.293776743532416	0.410320232069081	202	202	0.476321694903802	0.878122113857728
Clostridium.sp..chh4.2	Abx.group_joined	Vanco_Metro	0.121057440554781	0.169700295041576	202	202	0.477858322337977	0.878122113857728
Clostridium.sp..VE303.04	rec.TRT.combined	Placebo Bad	0.659293273851106	0.924022491841805	202	202	0.477432068225839	0.878122113857728
Desulfovibrio.sp..Zagget14	rec.TRT.combined	VE303 Dosed Good	0.232083313212898	0.320243191234445	202	202	0.470959993971245	0.878122113857728
Dialister.invisus	rec.TRT.combined	Placebo Good	0.639149180788911	0.902217164987778	202	202	0.480848373801678	0.878122113857728
Dialister.invisus	VE303	VE303	-0.068562534260652	0.0951876323428947	202	202	0.47262068221344	0.878122113857728
Dysgonomonas.capnocytophagoides	Abx.group_joined	Vanco_Metro	-0.113141882696397	0.157713200014652	202	202	0.476036931184422	0.878122113857728
Firmicutes.bacterium.CAG.345	rec.TRT.combined	VE303 Dosed Good	0.142947703323901	0.196778993404624	202	202	0.46956635633444	0.878122113857728
Firmicutes.bacterium.CAG.65_45_313	rec.TRT.combined	VE303 Dosed Good	0.0660075301928383	0.0931477498489802	202	202	0.479394477640847	0.878122113857728
Flavonifractor.plautii	Abx.group_joined	Vanco_Metro	-0.360988244003878	0.504340711879989	202	202	0.476441200946335	0.878122113857728
Fusobacterium.ulcerans	rec.TRT.combined	VE303 Dosed Good	-0.316700828879704	0.440487870670094	202	202	0.474362703352887	0.878122113857728
Harryflintia.acetispora	rec.TRT.combined	Placebo Good	0.277711154215072	0.390824682197855	202	202	0.479883769172357	0.878122113857728
Lactobacillus.perolens	rec.TRT.combined	VE303 Dosed Good	0.214794017962005	0.302204892072414	202	202	0.479530326185117	0.878122113857728
Metakosakonia.massiliensis	rec.TRT.combined	VE303 Dosed Good	0.175151263205472	0.242002606851943	202	202	0.471563981821988	0.878122113857728
Roseburia.inulinivorans	rec.TRT.combined	VE303 Dosed Good	0.217297825829316	0.304106691518036	202	202	0.476866956770248	0.878122113857728
Rothia.mucilaginosa	rec.TRT.combined	VE303 Dosed Good	-0.298335611967318	0.417413252422697	202	202	0.477101402257575	0.878122113857728
Ruminococcus.sp..AM42.11	rec.TRT.combined	VE303 Dosed Good	0.264852217942329	0.373343572011064	202	202	0.479967281898129	0.878122113857728
Ruminococcus.sp..UNK.MGS.30	VE303	VE303	0.0392266069973652	0.0554977617409363	202	202	0.480876395683994	0.878122113857728
Shigella.sp..SF.2015	Abx.group_joined	Vanco_Metro	0.300314526721682	0.412914946369281	202	202	0.469375647721299	0.878122113857728
Streptococcus.sp..CCH5.D3	VE303	VE303	0.131916228643133	0.18280432940792	202	202	0.47165580324303	0.878122113857728
Streptococcus.thermophilus	rec.TRT.combined	VE303 Dosed Good	0.558922929689659	0.779879318578448	202	202	0.475879410558816	0.878122113857728
Sutterella.sp..CAG.521	rec.TRT.combined	VE303 Dosed Good	0.195238076589397	0.2725155342582	202	202	0.476022019954167	0.878122113857728
Clostridia.bacterium.UC5.1.2G4	rec.TRT.combined	VE303 Dosed Good	0.297967440058311	0.42218008428872	202	202	0.482247555101766	0.878927559442949
Pseudoflavonifractor.sp..An184	rec.TRT.combined	Placebo Good	0.310431592223896	0.439612704224346	202	202	0.48205004437754	0.878927559442949
Faecalitalea.sp..Marseille.P3755	rec.TRT.combined	VE303 Dosed Good	-0.0922000681242064	0.13100184114026	202	202	0.483420911709907	0.880217266986247
Firmicutes.bacterium	rec.TRT.combined	VE303 Dosed Good	0.137616517902495	0.196236944362138	202	202	0.484978712243493	0.882203817266796
Clostridiales.bacterium.Marseille.P2846	Abx.group_joined	Vanco_Metro	0.0979529411745422	0.140111627447862	202	202	0.486658113121448	0.884407532499555
Anaerostipes.hadrus	VE303	VE303	0.0315109856856649	0.0453130313886355	202	202	0.487720334545274	0.885398719767218
Bacteroides.caccae	rec.TRT.combined	Placebo Bad	0.492425644975345	0.707082667462262	202	202	0.488140458199704	0.885398719767218
Clostridia.bacterium.UC5.1.1D10	rec.TRT.combined	VE303 Dosed Good	0.232083230089291	0.33358110309176	202	202	0.489180610837225	0.886434663933226
Erysipelatoclostridium.ramosum	rec.TRT.combined	Placebo Good	0.544047732868314	0.784649280156884	202	202	0.489945175486928	0.886969714243577
Bacteroides.congonensis	rec.TRT.combined	VE303 Dosed Good	0.0719674162503089	0.103971675842332	202	202	0.490622257979321	0.887345519216187
Akkermansia.muciniphila	Abx.group_joined	Vanco_Metro	-0.328206937399969	0.478327690746013	202	202	0.49477609101887	0.889523639003578
Bifidobacterium.dentium	rec.TRT.combined	Placebo Bad	0.72661454604882	1.0584188421581	202	202	0.494270756489409	0.889523639003578
Bilophila.wadsworthia	rec.TRT.combined	VE303 Dosed Good	0.732291562805719	1.06355882901102	202	202	0.49331351858255	0.889523639003578
Blautia.sp..An249	rec.TRT.combined	Placebo Bad	0.168723295528291	0.246493023440829	202	202	0.495332875516699	0.889523639003578
Enterobacteriaceae.bacterium.9_2_54FAA	rec.TRT.combined	VE303 Dosed Good	-0.212214404842228	0.310291444659702	202	202	0.496062389158609	0.889523639003578
Enterococcus.gallinarum	rec.TRT.combined	Placebo Bad	0.347772185981436	0.508302095274844	202	202	0.495700791830905	0.889523639003578
Lachnospiraceae.bacterium.1_4_56FAA	VE303	VE303	0.0515186001031501	0.0750416643227822	202	202	0.493354677325148	0.889523639003578
Lachnospiraceae.bacterium.CAG.25	Abx.group_joined	Vanco_Metro	0.0785217228277851	0.114431324357835	202	202	0.493403715710687	0.889523639003578
Neglecta.timonensis	rec.TRT.combined	VE303 Dosed Good	0.0945561217965521	0.138096421113112	202	202	0.495315434855558	0.889523639003578
Bacteroides.vulgatus	rec.TRT.combined	VE303 Dosed Good	0.412835040561371	0.608076722915112	202	202	0.49910269390761	0.890749850316698
Clostridium.paraputrificum	rec.TRT.combined	Placebo Bad	0.209211879360973	0.307508399843993	202	202	0.49798372373861	0.890749850316698
Firmicutes.bacterium.CAG.56	VE303	VE303	0.0321191943933125	0.0472224535409124	202	202	0.497603747907122	0.890749850316698
Hungatella.hathewayi	rec.TRT.combined	VE303 Dosed Good	-0.411397919051382	0.605868254808423	202	202	0.498965078662254	0.890749850316698
Oscillospiraceae.bacterium.VE202.24	rec.TRT.combined	Placebo Good	0.241688898412748	0.355976348177489	202	202	0.498999677518352	0.890749850316698
Absiella.sp..HF20_ig1	rec.TRT.combined	VE303 Dosed Good	0.331017287185411	0.488326301598518	202	202	0.499691608388006	0.890844081143012
Bifidobacterium.bifidum	rec.TRT.combined	VE303 Dosed Good	0.262751947757968	0.388530022666806	202	202	0.500742630281356	0.890844081143012
Bilophila.wadsworthia	rec.TRT.combined	Placebo Bad	-0.991199038887738	1.46830691830445	202	202	0.501782862441163	0.890844081143012
Enterococcus.avium	rec.TRT.combined	VE303 Dosed Good	0.24665146428044	0.365076907993294	202	202	0.501147562718562	0.890844081143012
Gemmiger.formicilis	rec.TRT.combined	Placebo Good	0.205399574813169	0.304932233082894	202	202	0.502454915607646	0.890844081143012
Megasphaera.sp..UBA1696	Abx.group_joined	Vanco_Metro	0.135689572549307	0.201096732596808	202	202	0.502086257919337	0.890844081143012
Raoultella.ornithinolytica	rec.TRT.combined	Placebo Good	0.425273017690533	0.630347372394549	202	202	0.501659185976385	0.890844081143012
Lactobacillus.crispatus	VE303	VE303	-0.0475641030305107	0.0709251235047401	202	202	0.503554819981209	0.891122293786971
Streptococcus.salivarius.CAG.79	Abx.group_joined	Vanco_Metro	-0.0795377916383121	0.118060032230514	202	202	0.503343208462157	0.891122293786971
Actinomyces.sp..oral.taxon.180	rec.TRT.combined	VE303 Dosed Good	-0.157370534490393	0.236245990865955	202	202	0.507472334958188	0.891308825252871
Akkermansia.muciniphila	rec.TRT.combined	Placebo Bad	-0.502419156609006	0.755797130200377	202	202	0.50802946581541	0.891308825252871
Anaerotruncus.colihominis	rec.TRT.combined	VE303 Dosed Good	0.148342122771213	0.222503447031739	202	202	0.506708830557529	0.891308825252871
Bacteroides.caccae	rec.TRT.combined	Placebo Good	0.431972030009852	0.649125497501404	202	202	0.507633248435125	0.891308825252871
Bacteroides.faecis	VE303	VE303	-0.038225478749103	0.05755635669073	202	202	0.507733746859355	0.891308825252871
Clostridium.sp..1001175st1.A10	rec.TRT.combined	Placebo Good	0.320794183554582	0.483090540080797	202	202	0.50837614477386	0.891308825252871
Firmicutes.bacterium	Abx.group_joined	Vanco_Metro	0.111448071966565	0.16728807804247	202	202	0.507320656526654	0.891308825252871
Lactobacillus.ruminis	Abx.group_joined	Vanco_Metro	0.113166998160277	0.168661657029054	202	202	0.504306368443702	0.891308825252871
Parasutterella.excrementihominis	rec.TRT.combined	Placebo Bad	0.705452959376819	1.05702875966219	202	202	0.506585993792674	0.891308825252871
Streptococcus.pasteurianus	rec.TRT.combined	Placebo Good	0.177530534805029	0.266071401970192	202	202	0.50677574314547	0.891308825252871
Bacteroides.unclassified.species	rec.TRT.combined	VE303 Dosed Good	0.314686553670879	0.483617511772792	202	202	0.517123240578302	0.892027026232466
Bifidobacterium.scardovii	rec.TRT.combined	VE303 Dosed Good	0.237185511444156	0.359711772866754	202	202	0.511577739986155	0.892027026232466
Blautia.sp..HF17	rec.TRT.combined	Placebo Good	0.501648743940899	0.757082416769142	202	202	0.509426297758566	0.892027026232466
Coprobacillus.cateniformis	rec.TRT.combined	VE303 Dosed Good	0.248868140944831	0.379545711723075	202	202	0.513788777876589	0.892027026232466
Erysipelotrichaceae.bacterium.6_1_45	rec.TRT.combined	VE303 Dosed Good	-0.310550932595471	0.471746137167721	202	202	0.512081059483196	0.892027026232466
Eubacterium.sp..CAG.38	Abx.group_joined	Vanco_Metro	-0.210361748134587	0.322220012073053	202	202	0.515884931471998	0.892027026232466
Faecalitalea.sp..Marseille.P3755	rec.TRT.combined	Placebo Good	-0.109272611691664	0.167388170306879	202	202	0.515483824355226	0.892027026232466
Firmicutes.bacterium.CAG.65	rec.TRT.combined	VE303 Dosed Good	0.109142577642132	0.166152946089141	202	202	0.512028508562937	0.892027026232466
Klebsiella.aerogenes	VE303	VE303	-0.0157271747704913	0.024017607589714	202	202	0.513776299668035	0.892027026232466
Lactobacillus.salivarius	rec.TRT.combined	Placebo Bad	0.78590367234816	1.20505511514849	202	202	0.516303060198491	0.892027026232466
Parasutterella.excrementihominis.CAG.233	VE303	VE303	-0.0565253369647697	0.0869759577627445	202	202	0.516900558326079	0.892027026232466
Pediococcus.pentosaceus	rec.TRT.combined	Placebo Bad	0.275580237018102	0.42366263720533	202	202	0.51728128082052	0.892027026232466
Pyramidobacter.piscolens	Abx.group_joined	Vanco_Metro	-0.187504311878757	0.248842805190467	202	202	0.510689194250998	0.892027026232466
Roseburia.faecis	rec.TRT.combined	VE303 Dosed Good	0.252350215943243	0.381685126271235	202	202	0.510318294944009	0.892027026232466
Roseburia.faecis	rec.TRT.combined	Placebo Bad	0.350117981368698	0.53246079225727	202	202	0.512495712373477	0.892027026232466
Roseburia.sp..CAG.303	Abx.group_joined	Vanco_Metro	0.157705964962154	0.240803659127767	202	202	0.514536631714029	0.892027026232466
Sellimonas.sp..VE303.03	rec.TRT.combined	VE303 Dosed Good	0.289556284040411	0.441514532338572	202	202	0.51367999602801	0.892027026232466
Streptococcus.vestibularis	Abx.group_joined	Vanco_Metro	-0.257345669990741	0.394370095168735	202	202	0.516234168835432	0.892027026232466
Alistipes.sp..AF14.19	rec.TRT.combined	Placebo Good	-0.225942879230254	0.352298104987384	202	202	0.523455242282269	0.892885081216745
Bacteroides.dorei	Abx.group_joined	Vanco_Metro	-0.287535659278738	0.448078483273189	202	202	0.523078085358818	0.892885081216745
Clostridium.phoceensis	rec.TRT.combined	Placebo Bad	0.238027675992805	0.372447395558346	202	202	0.524474395864192	0.892885081216745
Dielma.fastidiosa	Abx.group_joined	Vanco_Metro	-0.152264809283196	0.236157785321976	202	202	0.521100546014041	0.892885081216745
Dorea.sp..CAG.317	rec.TRT.combined	VE303 Dosed Good	0.233479632244748	0.360750953842907	202	202	0.519376443350883	0.892885081216745
Enterobacter.hormaechei	rec.TRT.combined	Placebo Bad	0.409066678022785	0.637892836309841	202	202	0.523964706402158	0.892885081216745
Eubacterium.rectale	rec.TRT.combined	VE303 Dosed Good	0.212411470333815	0.331121449403706	202	202	0.522921925058759	0.892885081216745
Firmicutes.bacterium.CAG.345	Abx.group_joined	Vanco_Metro	0.110681616573319	0.171274812915926	202	202	0.520116367709161	0.892885081216745
Fournierella.massiliensis	Abx.group_joined	Vanco_Metro	0.0649348241288047	0.100360373132245	202	202	0.519613357362922	0.892885081216745
Lachnoclostridium.sp..VE303.01	Abx.group_joined	Vanco_Metro	-0.184540891863144	0.285905500695652	202	202	0.520678333241097	0.892885081216745
Lactobacillus.acidophilus	rec.TRT.combined	Placebo Good	0.140085901518428	0.21786629104623	202	202	0.521825547434299	0.892885081216745
Lactobacillus.paragasseri	rec.TRT.combined	VE303 Dosed Good	0.30759862080038	0.481357828167961	202	202	0.524667950362991	0.892885081216745
Selenomonas.sp..oral.taxon.149	rec.TRT.combined	Placebo Bad	0.407659326577712	0.638348335410563	202	202	0.524955267392595	0.892885081216745
Shigella.sp..SF.2015	VE303	VE303	-0.070617471237099	0.110918619790191	202	202	0.525337677414296	0.892885081216745
Streptococcus.sp..CCH5.D3	rec.TRT.combined	Placebo Good	0.590848954985904	0.913669629101438	202	202	0.519629741806648	0.892885081216745
X.Clostridium..symbiosum	rec.TRT.combined	Placebo Good	0.431736114620906	0.672840000041355	202	202	0.522755586075364	0.892885081216745
Klebsiella.aerogenes	rec.TRT.combined	VE303 Dosed Good	0.233244508206434	0.368206617607653	202	202	0.528402023412959	0.896480991248199
Streptococcus.salivarius.CAG.79	rec.TRT.combined	Placebo Good	0.11559987181249	0.18237887399861	202	202	0.528134312006326	0.896480991248199
Clostridium.sp..chh4.2	rec.TRT.combined	Placebo Good	-0.158851617093185	0.251316719264234	202	202	0.528960357593068	0.896623386413362
Absiella.sp..VE303.07	rec.TRT.combined	Placebo Bad	-0.473243754026098	0.754298431398165	202	202	0.532012682620537	0.896970535372717
Alistipes.putredinis	rec.TRT.combined	VE303 Dosed Good	0.209998958565403	0.333825232936331	202	202	0.53119895304282	0.896970535372717
Bacteroides.finegoldii	rec.TRT.combined	VE303 Dosed Good	0.205491966837172	0.327149012143391	202	202	0.531859118440699	0.896970535372717
Bacteroides.thetaiotaomicron.CAG.40	rec.TRT.combined	VE303 Dosed Good	0.211145586879991	0.335196767892977	202	202	0.530428986608564	0.896970535372717
Blautia.producta	rec.TRT.combined	Placebo Good	0.455091870011888	0.721793018746274	202	202	0.530091410933704	0.896970535372717
uncultured.Roseburia.sp.	Abx.group_joined	Vanco_Metro	0.0595859190534679	0.0946218248905579	202	202	0.530786613205104	0.896970535372717
Blautia.coccoides	Abx.group_joined	Vanco_Metro	-0.347607429682425	0.555810391685228	202	202	0.533655969947545	0.898031629267239
Blautia.sp..CAG.257	rec.TRT.combined	Placebo Good	0.335539609016599	0.544301071920384	202	202	0.539294126570538	0.898031629267239
Blautia.sp..HF29	rec.TRT.combined	VE303 Dosed Good	0.216393693220829	0.348034481773026	202	202	0.535733813256043	0.898031629267239
Blautia.sp..HK34	rec.TRT.combined	Placebo Bad	0.386155901005484	0.623422586392645	202	202	0.537336043980674	0.898031629267239
Campylobacter.curvus	VE303	VE303	-0.0681978605245404	0.110729467364728	202	202	0.539012744680445	0.898031629267239
Clostridia.bacterium.UC5.1.1F8	rec.TRT.combined	Placebo Good	-0.220215852379689	0.355824991582157	202	202	0.537584376290926	0.898031629267239
Eisenbergiella.massiliensis	Abx.group_joined	Vanco_Metro	0.128903146072386	0.207692531809727	202	202	0.536764580954901	0.898031629267239
Emergencia.timonensis	Abx.group_joined	Vanco_Metro	0.101972601922748	0.165120670428016	202	202	0.538739967351005	0.898031629267239
Lachnoclostridium.sp..HK36	Abx.group_joined	Vanco_Metro	-0.182624562848634	0.294861453226415	202	202	0.537640335878657	0.898031629267239
Murimonas.intestini	rec.TRT.combined	Placebo Good	-0.250044166574531	0.405473575855822	202	202	0.539277375364175	0.898031629267239
Murimonas.intestini	rec.TRT.combined	Placebo Bad	-0.276250836143467	0.441263561260347	202	202	0.533138752820534	0.898031629267239
Parasutterella.excrementihominis	rec.TRT.combined	VE303 Dosed Good	0.473453184464152	0.765960397780838	202	202	0.538383926109743	0.898031629267239
Streptococcus.equinus	rec.TRT.combined	Placebo Good	0.181472036549577	0.292660826572377	202	202	0.537181235081727	0.898031629267239
Sutterella.sp..54_7	rec.TRT.combined	VE303 Dosed Good	0.310335737047147	0.497221453766013	202	202	0.534404535412901	0.898031629267239
Clostridium.paraputrificum	rec.TRT.combined	VE303 Dosed Good	-0.135571381183479	0.220345466541291	202	202	0.539999773388322	0.898415115936557
Acholeplasmatales.bacterium	Abx.group_joined	Vanco_Metro	0.102564644788276	0.168268899067734	202	202	0.544110400673902	0.898516503125884
Bacteroides.sp..HK21	rec.TRT.combined	Placebo Bad	-0.148383001004896	0.241856357398216	202	202	0.542189979650332	0.898516503125884
Citrobacter.europaeus	VE303	VE303	-0.0430365353827096	0.0704212780831918	202	202	0.542100795131867	0.898516503125884
Clostridiales.bacterium.UBA4224	rec.TRT.combined	VE303 Dosed Good	0.0844238020231368	0.13744158674163	202	202	0.540670614102619	0.898516503125884
Eubacterium.sp..CAG.274	rec.TRT.combined	VE303 Dosed Good	0.0916433926127286	0.150731330097368	202	202	0.544814768562044	0.898516503125884
Firmicutes.bacterium.CAG.129	rec.TRT.combined	VE303 Dosed Good	0.077410735954666	0.127329514870862	202	202	0.544754494200328	0.898516503125884
Klebsiella.aerogenes	Abx.group_joined	Vanco_Metro	0.204154891378902	0.334188173472631	202	202	0.543182490788542	0.898516503125884
Ruminococcaceae.bacterium.UBA1691	rec.TRT.combined	Placebo Bad	-0.221298869624714	0.363310977115776	202	202	0.543973138215516	0.898516503125884
Streptococcus.vestibularis	rec.TRT.combined	VE303 Dosed Good	0.271640502989568	0.445042693309363	202	202	0.543457303838724	0.898516503125884
X.Clostridium..citroniae	rec.TRT.combined	Placebo Bad	0.380672268232351	0.62236389606377	202	202	0.542275221932516	0.898516503125884
Clostridium.bolteae	rec.TRT.combined	Placebo Bad	0.400895055601836	0.664413493749356	202	202	0.5478004493844	0.902267935323108
Lactobacillus.animalis	rec.TRT.combined	VE303 Dosed Good	0.540402297227759	0.896636195304896	202	202	0.548433969816123	0.902267935323108
Ruminococcus.sp..MSPR13	rec.TRT.combined	VE303 Dosed Good	-0.18424023785478	0.305672529974325	202	202	0.548521617823414	0.902267935323108
Megasphaera.micronuciformis	rec.TRT.combined	Placebo Good	-0.59470471031111	0.988196262650531	202	202	0.549071713254408	0.902387424392027
Clostridia.bacterium.UC5.1.1D4	Abx.group_joined	Vanco_Metro	-0.213040876162672	0.356165917556687	202	202	0.551634544334418	0.905811719193789
Bacteroides.salyersiae	rec.TRT.combined	Placebo Bad	-0.222121823499382	0.379365997607144	202	202	0.559933949375024	0.907346259992525
Bifidobacterium.catenulatum	rec.TRT.combined	VE303 Dosed Good	0.0201670960730185	0.0345423442996622	202	202	0.560800427956894	0.907346259992525
Blautia.schinkii	Abx.group_joined	Vanco_Metro	0.0990147294707188	0.174952345980166	202	202	0.57313430115489	0.907346259992525
